enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,experience_numeric,last_new_job_numeric,company_size_numeric,experience_group,city_development_group,training_hours_group,has_relevant_experience_binary,is_currently_enrolled,company_known_flag,education_rank,job_mobility_score,experience_to_training_ratio,city_experience_interaction,low_city_development_flag,high_training_flag,senior_experience_flag,unknown_company_info_flag
15042,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,No Major,4,10000+,Pvt Ltd,1,39,1,4.0,1.0,10000.0,Junior,Low,Medium,1,0,1,3,2.0,7.8,2.108,1,0,0,0
14065,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,2,500-999,Pvt Ltd,2,84,0,2.0,2.0,750.0,Fresher,Very High,High,0,0,1,3,0.6666666666666666,28.0,1.84,0,0,0,0
4144,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Masters,STEM,6,<10,Unknown,2,15,0,6.0,2.0,5.0,Mid,Very High,Low,1,0,1,4,2.0,2.142857142857143,5.5200000000000005,0,0,0,0
11007,city_46,0.762,Unknown,Has relevent experience,Part time course,Graduate,STEM,9,Unknown,Unknown,1,54,1,9.0,1.0,300.0,Mid,High,High,1,1,0,3,4.5,5.4,6.8580000000000005,0,0,0,1
782,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7,<10,NGO,1,27,0,7.0,1.0,5.0,Mid,Very High,Medium,1,1,1,3,3.5,3.375,6.44,0,0,0,0
32422,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,10-49,Early Stage Startup,1,10,0,4.0,1.0,30.0,Junior,Medium,Low,1,1,1,3,2.0,2.0,2.496,0,0,0,0
5317,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Funded Startup,2,52,0,9.0,2.0,75.0,Mid,Very High,High,1,0,1,3,3.0,5.2,8.091000000000001,0,0,0,0
13589,city_21,0.624,Unknown,No relevent experience,no_enrollment,Graduate,STEM,9,Unknown,Unknown,1,13,1,9.0,1.0,300.0,Mid,Medium,Low,0,0,0,3,4.5,1.3,5.616,0,0,0,1
31009,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,1,312,0,2.0,1.0,300.0,Fresher,Very High,Very High,1,0,1,3,1.0,104.0,1.84,0,1,0,0
19630,city_136,0.897,Male,Has relevent experience,Part time course,Masters,STEM,6,50-99,Pvt Ltd,4,16,0,6.0,4.0,75.0,Mid,Very High,Low,1,1,1,4,1.2,2.2857142857142856,5.382,0,0,0,0
14465,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,Unknown,>20,<10,Pvt Ltd,never,12,0,21.0,0.0,5.0,Expert,Very High,Low,1,0,1,2,21.0,0.5454545454545454,19.446,0,0,1,0
14286,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,17,<10,Early Stage Startup,1,53,0,17.0,1.0,5.0,Expert,Very High,High,1,0,1,4,8.5,2.9444444444444446,15.64,0,0,1,0
17103,city_11,0.55,Male,No relevent experience,Full time course,Graduate,STEM,<1,Unknown,Unknown,1,86,1,0.5,1.0,300.0,Fresher,Low,High,0,1,0,3,0.25,57.333333333333336,0.275,1,0,0,1
9906,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,3,24,0,21.0,3.0,3000.0,Expert,Very High,Medium,1,0,1,4,5.25,1.0909090909090908,19.11,0,0,1,0
22280,city_23,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,15,500-999,Public Sector,>4,27,0,15.0,5.0,750.0,Senior,Very High,Medium,1,1,1,3,2.5,1.6875,13.485,0,0,1,0
1164,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,58,0,3.0,1.0,300.0,Junior,Very High,High,1,0,1,3,1.5,14.5,2.7600000000000002,0,0,0,0
18184,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,2,40,0,12.0,2.0,3000.0,Senior,High,Medium,1,0,1,4,4.0,3.076923076923077,10.032,0,0,1,0
5808,city_165,0.903,Male,Has relevent experience,no_enrollment,Masters,STEM,6,Unknown,Unknown,1,18,0,6.0,1.0,300.0,Mid,Very High,Low,1,0,0,4,3.0,2.5714285714285716,5.418,0,0,0,1
32578,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10-49,Pvt Ltd,1,55,1,5.0,1.0,30.0,Junior,Very High,High,1,0,1,4,2.5,9.166666666666666,4.694999999999999,0,0,0,0
26537,city_11,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,16,<10,Early Stage Startup,2,30,1,16.0,2.0,5.0,Expert,Low,Medium,1,1,1,3,5.333333333333333,1.7647058823529411,8.8,1,0,1,0
28917,city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,2,<10,Pvt Ltd,1,57,0,2.0,1.0,5.0,Fresher,Very High,High,0,1,1,3,1.0,19.0,1.84,0,0,0,0
29741,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,21,0,10.0,1.0,10000.0,Mid,Very High,Low,1,0,1,3,5.0,1.9090909090909092,9.200000000000001,0,0,1,0
3968,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,Unknown,Pvt Ltd,never,56,0,6.0,0.0,300.0,Mid,Very High,High,0,1,0,3,6.0,8.0,5.5200000000000005,0,0,0,1
17213,city_16,0.91,Unknown,No relevent experience,no_enrollment,Graduate,Other,14,50-99,Pvt Ltd,>4,116,1,14.0,5.0,75.0,Senior,Very High,Very High,0,0,1,3,2.3333333333333335,7.733333333333333,12.74,0,1,1,0
17987,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Unknown,Unknown,1,45,0,7.0,1.0,300.0,Mid,Very High,Medium,1,0,0,3,3.5,5.625,6.37,0,0,0,1
2914,city_114,0.926,Male,Has relevent experience,no_enrollment,Unknown,Unknown,>20,Unknown,Pvt Ltd,3,58,0,21.0,3.0,300.0,Expert,Very High,High,1,0,0,0,5.25,2.6363636363636362,19.446,0,0,1,1
25444,city_40,0.776,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,1,22,0,10.0,1.0,300.0,Mid,High,Low,1,0,1,4,5.0,2.0,7.76,0,0,1,0
29175,city_103,0.92,Unknown,No relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,12,0,21.0,1.0,300.0,Expert,Very High,Low,0,0,1,3,10.5,0.5454545454545454,19.32,0,0,1,0
10189,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Pvt Ltd,2,300,0,8.0,2.0,750.0,Mid,Very High,Very High,1,0,1,3,2.6666666666666665,33.333333333333336,7.36,0,1,0,0
23441,city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,2,10000+,Pvt Ltd,Unknown,43,1,2.0,1.0,10000.0,Fresher,Medium,Medium,1,1,1,3,1.0,14.333333333333334,1.248,0,0,0,0
11480,city_65,0.802,Male,Has relevent experience,Full time course,High School,Unknown,8,50-99,Unknown,never,12,0,8.0,0.0,75.0,Mid,High,Low,1,1,1,2,8.0,1.3333333333333333,6.416,0,0,0,0
20261,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,19,10-49,Unknown,3,75,1,19.0,3.0,30.0,Expert,Very High,High,1,0,1,4,4.75,3.75,17.48,0,0,1,0
1,city_103,0.92,Male,No relevent experience,no_enrollment,High School,Unknown,2,Unknown,Pvt Ltd,never,150,0,2.0,0.0,300.0,Fresher,Very High,Very High,0,0,0,2,2.0,50.0,1.84,0,1,0,1
855,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,11,500-999,Unknown,2,41,0,11.0,2.0,750.0,Senior,Very High,Medium,1,0,1,3,3.6666666666666665,3.4166666666666665,10.120000000000001,0,0,1,0
25438,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,>4,67,0,12.0,5.0,3000.0,Senior,Very High,High,1,0,1,3,2.0,5.153846153846154,11.040000000000001,0,0,1,0
15257,city_40,0.776,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,4,90,0,21.0,4.0,300.0,Expert,High,Very High,1,0,0,3,4.2,4.090909090909091,16.296,0,0,1,1
30200,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,13,0,6.0,1.0,10000.0,Mid,Medium,Low,1,0,1,3,3.0,1.8571428571428572,3.7439999999999998,0,0,0,0
29473,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Public Sector,>4,50,0,7.0,5.0,7500.0,Mid,Very High,High,1,0,1,3,1.1666666666666667,6.25,6.44,0,0,0,0
25722,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,72,0,21.0,1.0,75.0,Expert,Very High,High,1,0,1,3,10.5,3.272727272727273,19.11,0,0,1,0
20402,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Funded Startup,2,58,1,3.0,2.0,75.0,Junior,Medium,High,1,0,1,3,1.0,14.5,1.8719999999999999,0,0,0,0
31681,city_13,0.827,Male,No relevent experience,Unknown,Graduate,STEM,4,Unknown,Unknown,1,78,0,4.0,1.0,300.0,Junior,High,High,0,0,0,3,2.0,15.6,3.308,0,0,0,1
32507,city_103,0.92,Other,No relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,206,0,12.0,1.0,75.0,Senior,Very High,Very High,0,0,1,3,6.0,15.846153846153847,11.040000000000001,0,1,1,0
15153,city_159,0.843,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,1,14,0,8.0,1.0,10000.0,Mid,High,Low,1,0,1,4,4.0,1.5555555555555556,6.744,0,0,0,0
4769,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Funded Startup,1,118,0,3.0,1.0,75.0,Junior,Very High,Very High,1,1,1,3,1.5,29.5,2.7600000000000002,0,1,0,0
24071,city_80,0.847,Male,No relevent experience,Full time course,High School,Unknown,2,Unknown,Unknown,1,7,0,2.0,1.0,300.0,Fresher,High,Low,0,1,0,2,1.0,2.3333333333333335,1.694,0,0,0,1
29780,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Other,17,1000-4999,Pvt Ltd,2,46,0,17.0,2.0,3000.0,Expert,Very High,Medium,1,0,1,3,5.666666666666667,2.5555555555555554,15.64,0,0,1,0
18227,city_100,0.887,Unknown,No relevent experience,no_enrollment,Masters,Business Degree,<1,Unknown,Unknown,1,150,1,0.5,1.0,300.0,Fresher,Very High,Very High,0,0,0,4,0.25,100.0,0.4435,0,1,0,1
31146,city_10,0.895,Male,Has relevent experience,Part time course,Graduate,STEM,3,10-49,Pvt Ltd,never,33,0,3.0,0.0,30.0,Junior,Very High,Medium,1,1,1,3,3.0,8.25,2.685,0,0,0,0
32667,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,Arts,14,Unknown,Unknown,2,24,0,14.0,2.0,300.0,Senior,Very High,Medium,1,0,0,3,4.666666666666667,1.6,12.558,0,0,1,1
22615,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,<1,<10,NGO,1,10,0,0.5,1.0,5.0,Fresher,Medium,Low,1,0,1,3,0.25,6.666666666666667,0.312,0,0,0,0
531,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,80,0,21.0,5.0,3000.0,Expert,Very High,High,1,0,1,3,3.5,3.6363636363636362,19.32,0,0,1,0
7024,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,6,Unknown,Unknown,never,14,0,6.0,0.0,300.0,Mid,Very High,Low,0,1,0,3,6.0,2.0,5.46,0,0,0,1
3874,city_160,0.92,Male,No relevent experience,Full time course,High School,Unknown,2,<10,Pvt Ltd,1,20,0,2.0,1.0,5.0,Fresher,Very High,Low,0,1,1,2,1.0,6.666666666666667,1.84,0,0,0,0
33260,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,10-49,Pvt Ltd,1,48,1,6.0,1.0,30.0,Mid,Medium,High,1,0,1,3,3.0,6.857142857142857,3.7439999999999998,0,0,0,0
23437,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,2,108,1,7.0,2.0,75.0,Mid,Medium,Very High,1,0,1,4,2.3333333333333335,13.5,4.368,0,1,0,0
7565,city_73,0.754,Male,No relevent experience,Full time course,Graduate,STEM,8,Unknown,Unknown,>4,44,1,8.0,5.0,300.0,Mid,High,Medium,0,1,0,3,1.3333333333333333,4.888888888888889,6.032,0,0,0,1
22257,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,1,6,0,11.0,1.0,300.0,Senior,Very High,Low,1,0,1,4,5.5,0.5,10.120000000000001,0,0,1,0
26211,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6,500-999,Pvt Ltd,2,23,1,6.0,2.0,750.0,Mid,Very High,Low,1,1,1,3,2.0,3.2857142857142856,5.5200000000000005,0,0,0,0
11624,city_16,0.91,Male,No relevent experience,no_enrollment,Primary School,Unknown,2,Unknown,Unknown,never,12,0,2.0,0.0,300.0,Fresher,Very High,Low,0,0,0,1,2.0,4.0,1.82,0,0,0,1
27360,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,14,0,21.0,5.0,10000.0,Expert,Very High,Low,1,0,1,3,3.5,0.6363636363636364,19.32,0,0,1,0
14214,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,2,12,0,18.0,2.0,10000.0,Expert,Very High,Low,1,0,1,3,6.0,0.631578947368421,16.560000000000002,0,0,1,0
22054,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Unknown,Unknown,1,31,1,5.0,1.0,300.0,Junior,Very High,Medium,1,0,0,3,2.5,5.166666666666667,4.6000000000000005,0,0,0,1
29245,city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,Humanities,Unknown,Unknown,Unknown,1,91,1,9.0,1.0,300.0,Mid,High,Very High,0,0,0,3,4.5,9.1,7.236000000000001,0,0,0,1
27876,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,Unknown,Unknown,1,70,0,18.0,1.0,300.0,Expert,Very High,High,1,0,0,3,9.0,3.6842105263157894,16.38,0,0,1,1
988,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,2,78,0,11.0,2.0,10000.0,Senior,Very High,High,1,0,1,4,3.6666666666666665,6.5,10.01,0,0,1,0
24078,city_80,0.847,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Unknown,2,104,0,13.0,2.0,75.0,Senior,High,Very High,1,0,1,3,4.333333333333333,7.428571428571429,11.011,0,1,1,0
26074,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,>4,57,0,14.0,5.0,3000.0,Senior,High,High,1,0,1,3,2.3333333333333335,3.8,10.556000000000001,0,0,1,0
5224,city_143,0.74,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,1,12,0,21.0,1.0,300.0,Expert,Medium,Low,0,0,0,3,10.5,0.5454545454545454,15.54,0,0,1,1
32271,city_145,0.555,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,145,0,2.0,1.0,75.0,Fresher,Low,Very High,1,0,1,3,1.0,48.333333333333336,1.11,1,1,0,0
5924,city_31,0.807,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,1,37,0,21.0,1.0,300.0,Expert,High,Medium,1,0,0,3,10.5,1.6818181818181819,16.947000000000003,0,0,1,1
27103,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,12,10000+,Pvt Ltd,4,59,0,12.0,4.0,10000.0,Senior,Very High,High,1,0,1,3,2.4,4.538461538461538,10.92,0,0,1,0
32028,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Public Sector,>4,62,1,21.0,5.0,300.0,Expert,Very High,High,1,0,0,3,3.5,2.8181818181818183,19.32,0,0,1,1
10280,city_67,0.855,Female,No relevent experience,Full time course,Phd,STEM,14,1000-4999,Public Sector,2,140,0,14.0,2.0,3000.0,Senior,Very High,Very High,0,1,1,5,4.666666666666667,9.333333333333334,11.969999999999999,0,1,1,0
21911,city_114,0.926,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,10-49,Pvt Ltd,4,83,0,5.0,4.0,30.0,Junior,Very High,High,1,0,1,3,1.0,13.833333333333334,4.63,0,0,0,0
13488,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,1,96,0,11.0,1.0,3000.0,Senior,High,Very High,1,0,1,3,5.5,8.0,9.196,0,0,1,0
7113,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,37,0,21.0,1.0,75.0,Expert,High,Medium,1,0,1,3,10.5,1.6818181818181819,16.884,0,0,1,0
12150,city_120,0.78,Male,No relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,>4,28,1,16.0,5.0,75.0,Expert,High,Medium,0,0,1,3,2.6666666666666665,1.6470588235294117,12.48,0,0,1,0
2180,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,50,0,2.0,1.0,75.0,Fresher,Medium,High,1,0,1,3,1.0,16.666666666666668,1.248,0,0,0,0
27196,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7,10-49,Pvt Ltd,4,37,1,7.0,4.0,30.0,Mid,Very High,Medium,1,1,1,3,1.4,4.625,6.44,0,0,0,0
4497,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Unknown,never,31,1,2.0,0.0,300.0,Fresher,Medium,Medium,0,1,0,3,2.0,10.333333333333334,1.248,0,0,0,1
11019,city_28,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,1000-4999,Public Sector,>4,161,0,21.0,5.0,3000.0,Expert,Very High,Very High,1,0,1,5,3.5,7.318181818181818,19.718999999999998,0,1,1,0
9798,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,18,Unknown,Unknown,>4,55,0,18.0,5.0,300.0,Expert,Very High,High,0,0,0,4,3.0,2.8947368421052633,16.38,0,0,1,1
24011,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Unknown,Unknown,1,65,1,7.0,1.0,300.0,Mid,High,High,1,0,0,3,3.5,8.125,5.628,0,0,0,1
1430,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Public Sector,1,224,0,3.0,1.0,75.0,Junior,Very High,Very High,0,1,1,3,1.5,56.0,2.7600000000000002,0,1,0,0
25748,city_23,0.899,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,45,0,21.0,5.0,750.0,Expert,Very High,Medium,1,0,1,4,3.5,2.0454545454545454,18.879,0,0,1,0
19616,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Unknown,Unknown,>4,51,1,6.0,5.0,300.0,Mid,Very High,High,1,0,0,3,1.0,7.285714285714286,5.322,0,0,0,1
32743,city_116,0.743,Male,No relevent experience,Full time course,High School,Unknown,2,Unknown,Unknown,never,54,0,2.0,0.0,300.0,Fresher,Medium,High,0,1,0,2,2.0,18.0,1.486,0,0,0,1
10864,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,1,51,0,9.0,1.0,750.0,Mid,Very High,High,1,0,1,3,4.5,5.1,8.19,0,0,0,0
4809,city_71,0.884,Male,No relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,4,20,0,9.0,4.0,10000.0,Mid,Very High,Low,0,0,1,3,1.8,2.0,7.956,0,0,0,0
9303,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10-49,Pvt Ltd,>4,70,0,13.0,5.0,30.0,Senior,Very High,High,1,0,1,3,2.1666666666666665,5.0,11.83,0,0,1,0
2185,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,18,100-500,Pvt Ltd,2,12,0,18.0,2.0,300.0,Expert,Very High,Low,1,0,1,4,6.0,0.631578947368421,16.668,0,0,1,0
26447,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,48,1,7.0,1.0,300.0,Mid,Medium,High,1,0,1,3,3.5,6.0,4.368,0,0,0,0
18329,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,Unknown,Unknown,1,42,1,4.0,1.0,300.0,Junior,Very High,Medium,0,1,0,3,2.0,8.4,3.68,0,0,0,1
14366,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,13,50-99,Pvt Ltd,1,54,0,13.0,1.0,75.0,Senior,Very High,High,1,0,1,4,6.5,3.857142857142857,12.206999999999999,0,0,1,0
5937,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,2,90,0,8.0,2.0,300.0,Mid,Very High,Very High,1,0,1,3,2.6666666666666665,10.0,7.024,0,0,0,0
39,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Masters,Other,10,100-500,Pvt Ltd,1,43,0,10.0,1.0,300.0,Mid,Very High,Medium,1,0,1,4,5.0,3.909090909090909,9.1,0,0,1,0
33005,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,9,500-999,Pvt Ltd,1,326,0,9.0,1.0,750.0,Mid,Medium,Very High,1,0,1,4,4.5,32.6,5.616,0,1,0,0
12898,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,9,Unknown,Unknown,1,72,0,9.0,1.0,300.0,Mid,Very High,High,1,0,0,3,4.5,7.2,8.280000000000001,0,0,0,1
19331,city_102,0.804,Male,No relevent experience,no_enrollment,High School,Unknown,13,<10,Pvt Ltd,2,32,0,13.0,2.0,5.0,Senior,High,Medium,0,0,1,2,4.333333333333333,2.2857142857142856,10.452,0,0,1,0
6918,city_109,0.701,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Pvt Ltd,1,18,0,21.0,1.0,300.0,Expert,Medium,Low,1,0,0,3,10.5,0.8181818181818182,14.720999999999998,0,0,1,1
24876,city_74,0.579,Male,Has relevent experience,Part time course,Masters,STEM,4,500-999,Pvt Ltd,1,64,0,4.0,1.0,750.0,Junior,Low,High,1,1,1,4,2.0,12.8,2.316,1,0,0,0
33335,city_99,0.915,Male,Has relevent experience,no_enrollment,High School,Unknown,14,1000-4999,Pvt Ltd,1,6,1,14.0,1.0,3000.0,Senior,Very High,Low,1,0,1,2,7.0,0.4,12.81,0,0,1,0
16890,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,Unknown,Unknown,2,112,1,2.0,2.0,300.0,Fresher,Medium,Very High,1,0,0,3,0.6666666666666666,37.333333333333336,1.248,0,1,0,1
15237,city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,4,Unknown,Unknown,1,36,1,4.0,1.0,300.0,Junior,Very High,Medium,0,1,0,3,2.0,7.2,3.68,0,0,0,1
30004,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Pvt Ltd,1,72,0,11.0,1.0,5.0,Senior,Very High,High,1,0,1,3,5.5,6.0,10.120000000000001,0,0,1,0
9944,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,16,50-99,Pvt Ltd,3,28,0,16.0,3.0,75.0,Expert,Very High,Medium,1,0,1,3,4.0,1.6470588235294117,14.72,0,0,1,0
919,city_27,0.848,Male,No relevent experience,no_enrollment,Graduate,STEM,8,Unknown,Pvt Ltd,never,56,1,8.0,0.0,300.0,Mid,High,High,0,0,0,3,8.0,6.222222222222222,6.784,0,0,0,1
17078,city_136,0.897,Male,No relevent experience,no_enrollment,Unknown,Unknown,7,Unknown,Unknown,2,52,0,7.0,2.0,300.0,Mid,Very High,High,0,0,0,0,2.3333333333333335,6.5,6.279,0,0,0,1
6662,city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Public Sector,2,80,0,19.0,2.0,75.0,Expert,High,High,1,0,1,3,6.333333333333333,4.0,14.991000000000001,0,0,1,0
21375,city_21,0.624,Female,No relevent experience,Full time course,Graduate,STEM,8,Unknown,Unknown,never,53,1,8.0,0.0,300.0,Mid,Medium,High,0,1,0,3,8.0,5.888888888888889,4.992,0,0,0,1
26598,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,NGO,1,50,0,19.0,1.0,300.0,Expert,Very High,High,1,0,1,3,9.5,2.5,17.48,0,0,1,0
24971,city_76,0.698,Unknown,No relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,28,1,10.0,1.0,75.0,Mid,Medium,Medium,0,0,1,4,5.0,2.5454545454545454,6.9799999999999995,0,0,1,0
9768,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,>4,165,1,21.0,5.0,300.0,Expert,Very High,Very High,0,0,0,3,3.5,7.5,19.32,0,1,1,1
25197,city_36,0.893,Male,Has relevent experience,no_enrollment,High School,Unknown,15,50-99,Pvt Ltd,1,25,0,15.0,1.0,75.0,Senior,Very High,Medium,1,0,1,2,7.5,1.5625,13.395,0,0,1,0
21630,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,10-49,Early Stage Startup,1,33,1,2.0,1.0,30.0,Fresher,Medium,Medium,1,1,1,3,1.0,11.0,1.248,0,0,0,0
8109,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Public Sector,1,114,0,11.0,1.0,10000.0,Senior,Very High,Very High,1,0,1,3,5.5,9.5,10.186,0,1,1,0
29082,city_114,0.926,Male,No relevent experience,Full time course,High School,Unknown,7,500-999,Pvt Ltd,1,33,0,7.0,1.0,750.0,Mid,Very High,Medium,0,1,1,2,3.5,4.125,6.482,0,0,0,0
20639,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,>4,136,0,11.0,5.0,75.0,Senior,Very High,Very High,1,0,1,4,1.8333333333333333,11.333333333333334,10.186,0,1,1,0
33209,city_128,0.527,Male,No relevent experience,no_enrollment,Graduate,STEM,2,100-500,NGO,1,10,1,2.0,1.0,300.0,Fresher,Low,Low,0,0,1,3,1.0,3.3333333333333335,1.054,1,0,0,0
26806,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,2,66,0,21.0,2.0,300.0,Expert,Very High,High,1,0,0,4,7.0,3.0,19.32,0,0,1,1
28665,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,2,44,0,6.0,2.0,75.0,Mid,Very High,Medium,0,1,1,3,2.0,6.285714285714286,5.556,0,0,0,0
20961,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,35,0,5.0,2.0,75.0,Junior,Very High,Medium,0,0,1,3,1.6666666666666667,5.833333333333333,4.6000000000000005,0,0,0,0
